paperid	itemid	ksh	filename	score	papername	itemname
1	1	311204024	0311204024_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311204025	0311204025_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311202010	0311202010_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311202011	0311202011_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311202013	0311202013_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311202015	0311202015_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311202016	0311202016_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311202018	0311202018_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	311204026	0311204026_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311204029	0311204029_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311204030	0311204030_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311204031	0311204031_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311204032	0311204032_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311202019	0311202019_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311202021	0311202021_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311202022	0311202022_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311202023	0311202023_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311202024	0311202024_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311202027	0311202027_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311202028	0311202028_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311204035	0311204035_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311204036	0311204036_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311204039	0311204039_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311204041	0311204041_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311204042	0311204042_PAPER-934712-QT-742440_QT-742440ans.mp3	0	A	t1
1	1	311204047	0311204047_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311204052	0311204052_PAPER-934712-QT-742440_QT-742440ans.mp3	8	A	t1
1	1	311204053	0311204053_PAPER-934712-QT-742440_QT-742440ans.mp3	2	A	t1
1	1	311202030	0311202030_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311202031	0311202031_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311202032	0311202032_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311202033	0311202033_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311202037	0311202037_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311204060	0311204060_PAPER-934712-QT-742440_QT-742440ans.mp3	9	A	t1
1	1	311204064	0311204064_PAPER-934712-QT-742440_QT-742440ans.mp3	0	A	t1
1	1	311204065	0311204065_PAPER-934712-QT-742440_QT-742440ans.mp3	1	A	t1
1	1	311204068	0311204068_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311204071	0311204071_PAPER-934712-QT-742440_QT-742440ans.mp3	9	A	t1
1	1	311204072	0311204072_PAPER-934712-QT-742440_QT-742440ans.mp3	8	A	t1
1	1	311202038	0311202038_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	311202040	0311202040_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311202041	0311202041_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311202042	0311202042_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	311202044	0311202044_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	311202045	0311202045_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311202046	0311202046_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311204073	0311204073_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311204077	0311204077_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311204078	0311204078_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311204079	0311204079_PAPER-934712-QT-742440_QT-742440ans.mp3	5	A	t1
1	1	311302000	0311302000_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311302002	0311302002_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311202048	0311202048_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311202050	0311202050_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311202052	0311202052_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311202053	0311202053_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311202054	0311202054_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311202055	0311202055_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311202056	0311202056_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311302003	0311302003_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311302005	0311302005_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311302008	0311302008_PAPER-934712-QT-742440_QT-742440ans.mp3	9	A	t1
1	1	311302011	0311302011_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311304000	0311304000_PAPER-934712-QT-742440_QT-742440ans.mp3	2	A	t1
1	1	1302119001	1302119001_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311202060	0311202060_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311202063	0311202063_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311202065	0311202065_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311202068	0311202068_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311202069	0311202069_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311202070	0311202070_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	1303041302	1303041302_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	1322211000	1322211000_PAPER-934712-QT-742440_QT-742440ans.mp3	9	A	t1
1	1	1521202128	1521202128_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	1602103032	1602103032_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	2000232009	2000232009_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	304104126	304104126_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	304112001	304112001_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311202072	0311202072_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311202074	0311202074_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311202075	0311202075_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311202077	0311202077_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311202078	0311202078_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311202079	0311202079_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311202080	0311202080_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	304112003	304112003_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	304112004	304112004_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	304112006	304112006_PAPER-934712-QT-742440_QT-742440ans.mp3	20	A	t1
1	1	304112007	304112007_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	304112009	304112009_PAPER-934712-QT-742440_QT-742440ans.mp3	20	A	t1
1	1	304112010	304112010_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
